time,steps,distance,calories
1738955880,71,51,2.0
1738955820,85,61,2.0
1738955760,87,63,2.0
1738955700,83,60,2.0
1738955640,106,77,3.0
1738955580,113,82,3.0
1738953600,20,14,0.0
1738953420,10,7,0.0
1738952460,7,5,0.0
1738952400,12,8,0.0
1738952340,96,69,2.0
1738952280,63,45,1.0
1738952220,91,66,2.0
1738952160,6,4,0.0
1738952100,75,54,2.0
1738952040,12,8,0.0
1738951980,92,66,2.0
1738951920,34,24,0.0
1738951860,29,21,0.0
1738951800,107,77,3.0
1738951740,46,33,1.0
1738950960,9,6,0.0
1738950360,20,14,0.0
1738950240,31,22,0.0
1738950180,22,13,0.88
1738950120,10,7,0.0
1738950060,54,39,1.0
1738950000,112,81,3.0
1738950000,52,31,2.08
1738949940,29,17,1.16
1738949220,6,4,0.0
1738945020,9,6,0.0
1738944240,36,26,1.0
1738944180,87,63,2.0
1738944120,91,66,2.0
1738944060,61,44,1.0
1738944000,44,31,1.0
1738943940,8,5,0.0
1738943880,95,69,2.0
1738943820,79,57,2.0
1738943760,96,69,2.0
1738943700,95,69,2.0
1738943580,22,15,0.0
1738943520,22,15,0.0
1738937400,7,5,0.0
1738937160,10,7,0.0
1738936200,6,4,0.0
1738936140,61,44,1.0
1738936080,47,28,1.88
1738936080,88,63,2.0
1738936020,94,68,2.0
1738936020,78,46,3.12
1738935960,96,57,3.84
1738935960,9,6,0.0
1738935900,29,17,1.16
1738935060,59,42,1.0
1738935000,53,31,2.12
1738935000,106,77,3.0
1738934940,106,63,4.24
1738934940,101,73,2.0
1738934880,103,74,2.0
1738934880,104,62,4.16
1738934820,107,77,3.0
1738934820,103,61,4.12
1738934760,102,74,2.0
1738934760,106,63,4.24
1738934700,102,61,4.08
1738934700,108,78,3.0
1738934640,103,61,4.12
1738934640,111,80,3.0
1738934580,57,42,1.0
1738934580,107,64,4.2799997
1738934520,114,83,3.0
1738934520,49,29,1.9599999
1738934460,102,61,4.08
1738934460,64,47,1.0
1738934400,60,36,2.3999999
1738934400,89,65,2.0
1738934340,86,51,3.4399998
1738934340,95,70,2.0
1738934280,102,61,4.08
1738934280,103,75,2.0
1738934220,103,61,4.12
1738934220,99,72,2.0
1738934160,99,72,2.0
1738934160,99,59,3.9599998
1738934100,100,60,4.0
1738934100,93,68,2.0
1738934040,99,59,3.9599998
1738934040,67,49,1.0
1738933980,61,36,2.44
1738933920,4,3,0.0
1738933860,11,8,0.0
1738933860,3,1,0.12
1738933800,13,7,0.52
1738933500,12,9,0.0
1738933020,70,51,2.0
1738932960,60,36,2.3999999
1738932960,99,72,2.0
1738932900,100,60,4.0
1738932900,102,75,2.0
1738932840,97,71,2.0
1738932840,100,60,4.0
1738932780,101,60,4.04
1738932780,101,74,3.0
1738932720,101,60,4.04
1738932720,99,72,3.0
1738932660,99,59,3.9599998
1738932660,100,73,3.0
1738932600,101,60,4.04
1738932600,97,71,3.0
1738932540,34,25,1.0
1738932540,94,56,3.76
1738932480,35,21,1.4
1738932120,9,7,1.0
1738932060,18,10,0.71999997
1738928880,58,43,2.0
1738928820,108,79,4.0
1738928820,65,39,2.6
1738928760,109,80,4.0
1738928760,109,65,4.36
1738928700,56,41,2.0
1738928700,115,69,4.6
1738928640,35,26,2.0
1738928640,48,28,1.92
1738928580,54,40,2.0
1738928580,24,14,0.96
1738928520,113,83,4.0
1738928520,51,30,2.04
1738928460,112,82,4.0
1738928460,114,68,4.56
1738928400,112,67,4.48
1738928400,110,80,4.0
1738928340,111,66,4.44
1738928340,108,79,4.0
1738928280,110,66,4.4
1738928280,107,78,4.0
1738928220,100,73,3.0
1738928220,108,64,4.3199997
1738928160,94,56,3.76
1738928100,10,6,0.39999998
1738927380,99,72,3.0
1738927320,64,47,2.0
1738927320,89,53,3.56
1738927260,78,46,3.12
1738927260,77,56,3.0
1738927200,75,45,3.0
1738927140,25,19,1.0
1738927080,25,15,1.0
1738924320,1,1,1.0
1738924260,31,23,1.0
1738924200,36,27,2.0
1738924200,24,14,0.96
1738924080,22,16,1.0
1738924020,23,13,0.91999996
1738923960,18,10,0.71999997
1738921920,13,10,1.0
1738921620,8,6,1.0
1738921440,10,8,1.0
1738919220,30,22,1.0
1738919160,47,35,2.0
1738919160,33,19,1.3199999
1738919100,43,25,1.7199999
1738919100,106,78,4.0
1738919040,96,57,3.84
1738919040,104,76,4.0
1738918980,96,57,3.84
1738918980,99,72,3.0
1738918920,78,57,3.0
1738918920,105,63,4.2
1738918860,68,40,2.7199998
1738918860,82,60,3.0
1738918800,84,50,3.36
1738918800,90,66,3.0
1738918740,95,70,3.0
1738918740,89,53,3.56
1738918680,96,57,3.84
1738918680,53,39,2.0
1738918620,36,21,1.4399999
1738917420,56,41,2.0
1738917360,53,31,2.12
1738917360,97,71,3.0
1738917300,109,80,4.0
1738917300,92,55,3.6799998
1738917240,107,78,4.0
1738917240,105,63,4.2
1738917180,50,37,2.0
1738917180,112,67,4.48
1738917120,58,34,2.32
1738917120,109,80,4.0
1738917060,110,66,4.4
1738917060,112,82,4.0
1738917000,61,45,2.0
1738917000,104,61,4.16
1738916940,59,35,2.36
1738916880,74,54,3.0
1738916880,6,3,0.24
1738916820,74,44,2.96
1738916820,93,68,3.0
1738916760,93,55,3.72
1738916760,1,1,1.0
1738916700,12,9,1.0
1738916700,14,8,0.56
1738915740,7,6,1.0
1738915320,48,35,2.0
1738915260,9,7,1.0
1738915260,35,21,1.4
1738915140,67,49,2.0
1738915080,83,61,3.0
1738915020,14,11,1.0
1738914840,15,11,1.0
1738914780,15,11,1.0
1738914540,14,11,1.0
1738914480,29,22,1.0
1738914360,10,8,1.0
1738914300,1,1,1.0
1738914240,58,43,2.0
1738914180,8,6,1.0
1738913820,8,6,1.0
1738913520,8,6,1.0
1738913460,75,55,3.0
1738913160,8,6,1.0
1738912980,14,8,0.56
1738912560,5,4,1.0
1738885980,12,7,0.48
1738885380,6,5,1.0
1738885320,7,6,1.0
1738885260,33,24,1.0
1738885200,11,8,1.0
1738885200,16,9,0.64
1738885140,14,8,0.56
1738883940,1,1,1.0
1738883880,97,71,3.0
1738883820,90,66,3.0
1738883820,85,51,3.3999999
1738883760,103,61,4.12
1738883760,101,74,3.0
1738883700,110,66,4.4
1738883700,13,10,1.0
1738883640,8,4,0.32
1738883460,11,6,0.44
1738882560,9,6,0.0
1738881480,9,6,0.0
1738875540,6,4,0.0
1738873140,56,39,2.0
1738873080,45,31,1.0
1738873080,67,40,2.6799998
1738873020,54,32,2.1599998
1738871700,15,9,0.59999996
1738871700,18,12,0.0
1738871640,18,12,0.0
1738871640,12,7,0.48
1738871580,13,7,0.52
1738871580,30,20,1.0
1738871520,39,23,1.56
1738871460,3,2,0.0
1738871400,34,23,1.0
1738871340,16,9,0.64
1738871340,5,3,0.0
1738871280,23,13,0.91999996
1738870920,3,2,0.0
1738870740,7,4,0.0
1738870680,37,25,1.0
1738870620,22,13,0.88
1738870320,27,18,1.0
1738870260,33,22,1.0
1738870200,5,3,0.0
1738870020,9,6,0.0
1738869840,24,16,0.0
1738869660,12,8,0.0
1738869540,9,6,0.0
1738869480,7,4,0.0
1738869180,11,7,0.0
1738869120,7,4,0.0
1738868880,17,11,0.0
1738867680,11,7,0.0
1738867620,40,27,1.0
1738867560,20,12,0.79999995
1738867560,4,2,0.0
1738867080,43,29,1.0
1738867020,8,5,0.0
1738866960,6,4,0.0
1738866900,8,5,0.0
1738866780,9,6,0.0
1738866240,6,4,0.0
1738866060,17,11,0.0
1738866000,12,8,0.0
1738865940,1,0,0.0
1738865880,46,32,1.0
1738865820,20,13,0.0
1738865760,33,22,1.0
1738865700,38,22,1.52
1738865160,6,4,0.0
1738865100,12,7,0.48
1738865040,6,4,0.0
1738864980,12,8,0.0
1738864920,73,50,2.0
1738864860,6,4,0.0
1738864860,103,61,4.12
1738864800,30,18,1.1999999
1738864440,35,21,1.4
1738864320,12,7,0.48
1738864080,15,9,0.59999996
1738863960,33,19,1.3199999
1738863900,29,17,1.16
1738863840,35,21,1.4
1738863780,30,18,1.1999999
1738863720,66,39,2.6399999
1738863660,1,0,0.04
1738863600,29,17,1.16
1738863540,29,17,1.16
1738863420,49,29,1.9599999
1738863360,61,36,2.44
1738863180,31,18,1.24
1738862940,28,16,1.12
1738862880,54,32,2.1599998
1738862760,44,26,1.76
1738862700,81,48,3.24
1738862520,13,7,0.52
1738861260,23,13,0.91999996
1738861200,55,33,2.2
1738864560,25,17,0.0
1738864500,36,25,1.0
1738864140,22,15,0.0
1738864080,21,14,0.0
1738864020,33,22,1.0
1738863960,40,27,1.0
1738863900,49,34,1.0
1738863840,28,20,1.0
1738863780,76,53,2.0
1738863660,34,24,1.0
1738863600,34,24,1.0
1738863480,41,29,1.0
1738863420,64,45,2.0
1738863240,37,26,1.0
1738863060,8,6,0.0
1738863000,27,19,1.0
1738862940,47,33,1.0
1738862880,29,21,1.0
1738862820,46,33,1.0
1738862760,72,51,2.0
1738861320,26,19,1.0
1738861260,46,33,2.0
1738861200,7,5,1.0
1738858020,5,4,1.0
1738848840,29,21,2.0
1738848780,83,58,4.0
1738848780,8,4,0.32
1738848720,100,70,4.0
1738848720,81,48,3.24
1738848660,102,72,4.0
1738848660,98,58,3.9199998
1738848600,102,61,4.08
1738848600,102,72,4.0
1738848540,59,42,3.0
1738848540,101,60,4.04
1738848480,71,42,2.84
1738848000,6,5,1.0
1738847940,91,64,4.0
1738847880,68,40,2.72
1738847880,99,69,4.0
1738847820,98,58,3.9199998
1738847820,98,69,4.0
1738847760,100,59,4.0
1738847760,96,67,4.0
1738847700,54,38,3.0
1738847700,97,58,3.8799999
1738847640,78,46,3.12
1738847640,9,7,1.0
1738847580,14,8,0.56
1738846380,7,5,1.0
1738846020,7,5,1.0
1738845240,21,15,1.0
1738845180,8,6,1.0
1738845120,16,12,1.0
1738845060,6,5,1.0
1738845000,7,5,1.0
1738843800,8,6,1.0
1738843740,1,1,1.0
1738843680,4,3,1.0
1738837320,8,6,1.0
1738834800,10,7,1.0
1738834740,7,5,1.0
1738834200,1,1,1.0
1738834140,4,3,1.0
1738827720,46,33,2.0
1738827660,103,72,5.0
1738827660,39,23,1.56
1738827600,104,62,4.16
1738827600,106,74,5.0
1738827540,104,73,5.0
1738827540,108,64,4.3199997
1738827480,110,65,4.3999996
1738827480,10,7,1.0
1738827420,18,10,0.71999997
1738826340,20,14,1.0
1738826280,1,1,1.0
1738826220,11,8,1.0
1738826160,6,5,1.0
1738826040,16,9,0.64
1738825980,13,7,0.52
1738825860,17,12,1.0
1738825800,33,23,2.0
1738825800,14,8,0.56
1738825680,3,3,1.0
1738825500,11,8,1.0
1738825440,9,7,1.0
1738824360,31,22,2.0
1738824240,3,3,1.0
1738794420,7,5,0.0
1738793700,8,5,0.0
1738789800,14,10,0.0
1738789380,30,21,1.0
1738787340,12,7,0.48
1738787100,9,6,0.0
1738787040,20,14,0.0
1738786980,12,7,0.48
1738786860,11,7,0.0
1738786800,4,2,0.0
1738786380,10,7,0.0
1738786260,20,14,0.0
1738786200,14,10,0.0
1738785900,12,8,0.0
1738785660,10,7,0.0
1738785600,53,37,1.0
1738785540,44,31,1.0
1738785540,36,21,1.4399999
1738785480,24,17,0.0
1738785180,6,4,0.0
1738784520,3,2,0.0
1738784280,62,44,2.0
1738784220,61,43,2.0
1738784220,41,24,1.64
1738784160,28,20,0.0
1738784160,59,35,2.36
1738784100,75,53,2.0
1738784100,25,15,1.0
1738784040,49,29,1.9599999
1738783320,7,5,0.0
1738781520,78,55,2.0
1738781460,61,36,2.44
1738780980,5,3,0.0
1738780800,24,17,0.0
1738780620,6,4,0.0
1738780260,28,20,0.0
1738779960,58,41,2.0
1738779780,4,2,0.0
1738779540,10,7,0.0
1738779300,4,2,0.0
1738779060,1,0,0.0
1738779000,2,1,0.0
1738778880,66,47,2.0
1738778820,98,70,3.0
1738778760,80,57,2.0
1738778700,47,33,1.0
1738778640,56,40,1.0
1738778520,3,2,0.0
1738778460,45,32,1.0
1738778400,52,37,1.0
1738778400,22,13,0.88
1738778340,80,57,2.0
1738778340,71,42,2.84
1738778280,76,45,3.04
1738777920,79,56,2.0
1738777860,67,40,2.6799998
1738777860,84,60,2.0
1738777800,87,52,3.48
1738777800,98,70,3.0
1738777740,20,14,0.0
1738777740,106,63,4.24
1738777680,16,11,0.0
1738777680,13,7,0.52
1738777620,18,10,0.71999997
1738777620,8,5,0.0
1738777380,28,20,0.0
1738777320,103,73,3.0
1738777320,2,1,0.08
1738777260,47,33,1.0
1738777260,112,67,4.48
1738777200,7,5,0.0
1738777200,38,22,1.52
1738775760,13,7,0.52
1738775520,3,2,0.0
1738774980,1,0,0.0
1738774920,53,37,1.0
1738774860,62,37,2.48
1738774560,6,4,0.0
1738774440,26,19,1.0
1738774380,18,10,0.71999997
1738774320,19,14,1.0
1738774260,19,11,0.76
1738774260,96,69,4.0
1738774200,107,77,4.0
1738774200,97,58,3.8799999
1738774140,75,54,3.0
1738774140,102,61,4.08
1738774080,55,40,2.0
1738774080,90,54,3.6
1738774020,67,40,2.6799998
1738773780,6,5,1.0
1738773720,14,11,1.0
1738773600,32,23,2.0
1738773540,29,21,2.0
1738762380,64,46,3.0
1738762320,55,33,2.2
1738762320,91,66,4.0
1738762260,116,84,5.0
1738762260,77,46,3.08
1738762200,114,82,4.0
1738762200,103,61,4.12
1738762140,103,74,4.0
1738762140,102,61,4.08
1738762080,4,3,1.0
1738762080,106,63,4.24
1738760940,1,1,1.0
1738760880,99,71,4.0
1738760820,97,70,4.0
1738760820,83,49,3.32
1738760760,101,73,4.0
1738760760,99,59,3.9599998
1738760700,97,70,4.0
1738760700,101,60,4.04
1738760640,98,58,3.9199998
1738760640,37,27,2.0
1738760580,62,37,2.48
1738759860,3,3,1.0
1738759200,3,3,1.0
1738759080,3,3,1.0
1738759020,13,7,0.52
1738755480,5,4,1.0
1738755360,11,6,0.44
1738741560,16,9,0.64
1738741560,13,10,1.0
1738741500,14,8,0.56
1738740780,10,8,1.0
1738740720,26,19,1.0
1738740660,104,75,4.0
1738740660,15,9,0.59999996
1738740600,109,79,4.0
1738740600,97,58,3.8799999
1738740540,109,79,4.0
1738740540,110,65,4.3999996
1738740480,109,65,4.36
1738740480,19,14,1.0
1738740420,50,30,2.0
1738738800,12,9,1.0
1738738800,6,3,0.24
1738738740,22,13,0.88
1738738680,28,16,1.12
1738738620,11,8,1.0
1738738560,4,3,1.0
1738738200,1,1,1.0
1738738140,28,21,1.0
1738737720,11,8,1.0
1738737540,15,11,1.0
1738737420,7,6,1.0
1738737360,3,3,1.0
1738730220,10,8,1.0
1738703160,23,16,0.0
1738703100,8,5,0.0
1738702740,26,18,0.0
1738702440,19,13,0.0
1738702380,26,18,0.0
1738702260,3,2,0.0
1738701120,6,4,0.0
1738700820,1,0,0.0
1738700760,16,11,0.0
1738700700,3,2,0.0
1738700640,9,6,0.0
1738700520,7,4,0.0
1738699620,32,22,1.0
1738699560,10,6,0.0
1738699500,20,13,0.0
1738698360,10,6,0.0
1738698300,7,4,0.0
1738698120,1,0,0.0
1738698060,20,13,0.0
1738698000,9,6,0.0
1738698000,28,16,1.12
1738697940,42,29,1.0
1738697940,6,3,0.24
1738697880,59,35,2.36
1738697820,3,1,0.12
1738696680,7,4,0.0
1738696320,52,36,1.0
1738696260,45,31,1.0
1738696260,98,58,3.9199998
1738696200,8,4,0.32
1738696200,55,38,2.0
1738696140,54,31,2.1599998
1738696140,20,13,0.0
1738696080,21,12,0.84
1738695300,26,18,0.0
1738695240,28,19,1.0
1738695240,20,11,0.8
1738695180,18,10,0.71999997
1738694940,28,19,1.0
1738694760,22,15,0.0
1738694700,13,9,0.0
1738694640,17,11,0.0
1738694220,14,9,0.0
1738694160,45,31,1.0
1738694100,39,23,1.56
1738693380,29,20,1.0
1738693320,29,17,1.16
1738693320,20,13,0.0
1738693260,18,10,0.71999997
1738692660,19,13,0.0
1738692600,7,4,0.28
1738691640,7,4,0.0
1738691580,3,1,0.12
1738691580,18,12,0.0
1738691520,20,12,0.79999995
1738691040,22,13,0.88
1738690140,9,7,0.0
1738690080,12,7,0.48
1738689360,13,10,0.0
1738689300,7,5,0.0
1738689240,15,9,0.59999996
1738688640,39,28,1.0
1738688580,39,23,1.56
1738688580,34,24,2.0
1738688520,34,20,1.36
1738687620,79,56,3.0
1738687560,43,31,2.0
1738687560,64,38,2.56
1738687500,14,8,0.56
1738687500,33,24,2.0
1738687440,20,12,0.79999995
1738687200,69,49,3.0
1738687140,66,39,2.6399999
1738687140,10,7,1.0
1738687080,41,24,1.64
1738686660,12,7,0.48
1738686120,71,50,3.0
1738686060,61,36,2.44
1738686060,13,10,1.0
1738686000,34,20,1.36
1738685880,7,5,1.0
1738685760,5,4,1.0
1738675860,33,24,2.0
1738675800,18,10,0.71999997
1738675800,97,68,4.0
1738675740,96,57,3.84
1738675740,109,77,5.0
1738675680,100,60,4.0
1738675680,95,67,4.0
1738675620,106,63,4.24
1738675620,102,72,4.0
1738675560,112,67,4.48
1738675560,12,9,1.0
1738675500,2,1,0.08
1738675500,23,17,1.0
1738674960,6,5,1.0
1738674900,96,68,4.0
1738674840,104,73,4.0
1738674840,97,58,3.8799999
1738674780,103,72,4.0
1738674780,102,61,4.08
1738674720,97,68,4.0
1738674720,103,61,4.12
1738674660,46,33,2.0
1738674660,103,61,4.12
1738674600,41,24,1.64
1738674540,7,5,1.0
1738674480,11,6,0.44
1738674180,8,6,1.0
1738674120,7,5,1.0
1738672560,7,5,1.0
1738668540,15,11,1.0
1738655400,86,51,3.44
1738655340,15,9,0.59999996
1738653780,33,19,1.3199999
1738653720,51,30,2.04
1738655460,51,36,2.0
1738653840,57,40,3.0
1738653780,45,32,2.0
1738653420,37,26,2.0
1738653240,30,21,2.0
1738653180,8,6,1.0
1738653000,3,3,1.0
1738652760,8,6,1.0
1738652400,20,14,1.0
1738614180,16,9,0.64
1738613160,8,4,0.32
1738613100,27,16,1.0799999
1738616820,6,4,0.0
1738616760,18,12,0.0
1738616700,5,3,0.0
1738616640,22,15,0.0
1738616160,19,13,0.0
1738616040,12,8,0.0
1738615980,23,15,0.0
1738615920,6,4,0.0
1738614480,9,6,0.0
1738614240,36,24,1.0
1738614180,6,4,0.0
1738613460,1,0,0.0
1738613400,3,2,0.0
1738613340,9,6,0.0
1738613280,34,23,0.0
1738613220,15,10,0.0
1738613160,26,17,0.0
1738612620,8,5,0.0
1738611960,68,46,1.0
1738611900,59,40,1.0
1738611900,61,36,2.44
1738611840,17,11,0.0
1738611840,82,49,3.28
1738611780,60,41,1.0
1738611780,42,25,1.68
1738611720,22,15,0.0
1738611720,66,39,2.6399999
1738611660,18,10,0.71999997
1738611000,3,2,0.0
1738610940,18,12,0.0
1738610880,16,9,0.64
1738610460,10,6,0.0
1738610460,2,1,0.08
1738610400,22,13,0.88
1738609980,6,4,0.0
1738608360,51,35,1.0
1738608300,53,31,2.12
1738607640,18,12,0.0
1738607580,23,13,0.91999996
1738607400,6,4,0.0
1738607340,6,4,0.0
1738607100,7,4,0.0
1738607040,8,5,0.0
1738606500,7,4,0.0
1738606260,63,43,1.0
1738606200,60,36,2.3999999
1738606020,3,2,0.0
1738605960,5,3,0.0
1738605660,4,2,0.0
1738605240,78,53,2.0
1738605180,72,43,2.8799999
1738605180,24,16,0.0
1738605120,14,8,0.56
1738605060,6,4,0.0
1738605000,11,7,0.0
1738604940,6,4,0.0
1738604880,46,31,1.0
1738604820,97,66,2.0
1738604820,28,16,1.12
1738604760,95,57,3.8
1738604700,13,8,0.0
1738604100,13,8,0.0
1738604040,95,65,2.0
1738603980,105,63,4.2
1738603980,67,46,1.0
1738603920,77,46,3.08
1738603920,81,55,2.0
1738603860,74,43,2.9599998
1738603860,5,3,0.0
1738603740,9,6,0.0
1738603440,1,0,0.0
1738603380,4,2,0.0
1738602480,73,50,2.0
1738602420,72,43,2.8799999
1738602420,96,66,2.0
1738602360,95,65,2.0
1738602360,59,35,2.36
1738602300,86,51,3.4399998
1738602300,97,66,2.0
1738602240,100,69,2.0
1738602240,81,48,3.24
1738602180,65,39,2.6
1738602180,32,22,0.0
1738602120,39,23,1.56
1738602120,40,27,1.0
1738602060,35,21,1.4
1738602060,93,64,2.0
1738602000,93,55,3.72
1738602000,93,64,2.0
1738601940,90,62,2.0
1738601940,99,59,3.9599998
1738601880,57,39,1.0
1738601880,76,45,3.04
1738601820,44,26,1.76
1738601820,22,15,0.0
1738601760,14,8,0.56
1738601760,6,4,0.0
1738597620,7,4,0.0
1738597560,26,15,1.04
1738597500,38,26,1.0
1738597440,12,7,0.48
1738592280,14,8,0.56
1738592220,8,5,0.0
1738592160,69,41,2.76
1738592160,80,55,2.0
1738592100,93,64,2.0
1738592100,73,43,2.9199998
1738592040,90,54,3.6
1738592040,85,58,2.0
1738591980,86,51,3.4399998
1738591980,39,26,1.0
1738591920,35,24,0.0
1738591920,30,18,1.1999999
1738591860,35,21,1.4
1738591860,96,66,2.0
1738591800,93,55,3.72
1738591800,93,64,2.0
1738591740,89,61,2.0
1738591740,93,55,3.72
1738591680,13,8,0.0
1738591680,88,52,3.52
1738591620,28,19,0.0
1738591620,29,17,1.16
1738591560,63,43,1.0
1738591560,18,10,0.71999997
1738591500,80,48,3.1999998
1738591440,20,12,0.79999995
1738586520,74,51,2.0
1738586460,56,33,2.24
1738586460,77,53,2.0
1738586400,93,64,2.0
1738586400,78,46,3.12
1738586340,87,60,2.0
1738586340,75,45,3.0
1738586280,50,34,1.0
1738586280,88,52,3.52
1738586220,74,44,2.96
1738586220,85,58,2.0
1738586160,53,37,1.0
1738586160,63,37,2.52
1738586100,39,23,1.56
1738585980,23,16,0.0
1738585920,38,22,1.52
1738585920,31,22,0.0
1738585860,29,17,1.16
1738585860,57,40,1.0
1738585800,79,47,3.1599998
1738585800,80,56,2.0
1738585740,92,64,2.0
1738585740,66,39,2.6399999
1738585680,95,56,3.7999997
1738585680,95,66,2.0
1738585620,99,59,3.9599998
1738585620,23,16,1.0
1738585560,24,14,0.96
1738585380,57,40,2.0
1738585320,27,19,1.0
1738585320,49,29,1.9599999
1738585260,43,25,1.7199999
1738585260,73,51,3.0
1738585200,92,64,3.0
1738585200,57,33,2.28
1738585140,96,67,3.0
1738585140,86,51,3.4399998
1738585080,74,52,3.0
1738585080,81,48,3.24
1738585020,68,40,2.72
1738585020,78,54,3.0
1738584960,82,49,3.28
1738584900,1,1,1.0
1738584840,5,4,1.0
1738584600,54,38,2.0
1738584540,32,19,1.28
1738584540,49,34,2.0
1738584480,58,34,2.32
1738583040,33,23,1.0
1738582980,31,18,1.24
1738582920,11,8,1.0
1738582860,54,38,2.0
1738582800,26,15,1.04
1738582800,88,61,3.0
1738582740,93,55,3.72
1738582740,15,11,1.0
1738582680,23,13,0.91999996
1738582680,6,5,1.0
1738582320,32,23,1.0
1738582260,72,50,3.0
1738582260,29,17,1.16
1738582200,91,63,3.0
1738582200,72,43,2.8799999
1738582140,104,72,3.0
1738582140,90,53,3.6
1738582080,72,50,3.0
1738582080,104,62,4.16
1738582020,30,21,1.0
1738582020,78,46,3.12
1738581960,40,24,1.5999999
1738581960,57,40,2.0
1738581900,93,65,3.0
1738581900,51,30,2.04
1738581840,97,67,3.0
1738581840,90,54,3.6
1738581780,94,56,3.76
1738581780,94,65,3.0
1738581720,93,55,3.72
1738581720,53,37,2.0
1738581660,44,26,1.76
1738574400,25,18,1.0
1738574100,25,18,1.0
1738574040,80,56,3.0
1738574040,16,9,0.64
1738573980,8,6,1.0
1738573980,88,52,3.52
1738573860,5,4,1.0
1738573800,65,45,2.0
1738573800,15,9,0.59999996
1738573740,42,25,1.68
1738573740,94,65,3.0
1738573680,87,51,3.48
1738573680,94,65,3.0
1738573620,69,48,2.0
1738573620,99,59,3.9599998
1738573560,69,48,2.0
1738573560,62,37,2.48
1738573500,34,20,1.36
1738573500,72,50,3.0
1738573440,89,53,3.56
1738573440,99,69,3.0
1738573380,98,58,3.9199998
1738573380,85,59,3.0
1738573320,91,54,3.6399999
1738573320,23,16,1.0
1738573260,86,51,3.4399998
1738573260,80,56,3.0
1738573200,13,9,1.0
1738573200,81,48,3.24
1738573140,6,3,0.24
1738571520,66,46,2.0
1738571460,96,67,3.0
1738571460,62,37,2.48
1738571400,85,51,3.3999999
1738570860,9,7,1.0
1738570800,67,47,2.0
1738570740,85,59,3.0
1738570740,38,22,1.52
1738570680,98,68,3.0
1738570680,76,45,3.04
1738570620,103,61,4.12
1738570620,97,67,3.0
1738570560,103,61,4.12
1738570560,67,47,2.0
1738570500,111,77,4.0
1738570500,73,43,2.9199998
1738570440,106,74,3.0
1738570440,109,65,4.36
1738570380,65,45,2.0
1738570380,108,64,4.3199997
1738570320,75,45,3.0
1738570320,45,32,2.0
1738570260,40,28,2.0
1738570260,50,30,2.0
1738570200,71,42,2.84
1738569780,31,22,1.0
1738569720,22,13,0.88
1738569600,37,26,2.0
1738569540,26,15,1.04
1738569540,70,49,2.0
1738569480,67,40,2.6799998
1738569480,100,70,3.0
1738569420,109,65,4.36
1738569420,7,5,1.0
1738568580,8,6,1.0
1738567560,47,33,2.0
1738567500,36,21,1.4399999
1738567440,14,8,0.56
1738567140,28,20,1.0
1738566720,8,6,1.0
1738566660,58,41,2.0
1738566600,49,29,1.9599999
1738566600,30,21,1.0
1738566540,36,25,2.0
1738566300,5,4,1.0
1738566240,19,14,1.0
1738566180,19,14,1.0
1738566120,12,9,1.0
1738566060,5,4,1.0
1738540020,38,27,2.0
1738539960,7,5,1.0
1738539780,21,15,1.0
1738539720,10,7,1.0
1738531920,7,4,0.0
1738524780,8,4,0.32
1738524720,7,4,0.28
1738523400,8,5,0.0
1738523340,23,16,0.0
1738523340,12,7,0.48
1738522860,12,8,0.0
1738522800,10,7,0.0
1738522800,11,6,0.44
1738522320,6,4,0.0
1738522260,12,7,0.48
1738522140,8,5,0.0
1738517280,14,9,0.0
1738517220,14,8,0.56
1738517160,12,8,0.0
1738516320,19,13,0.0
1738516320,10,6,0.39999998
1738516260,24,14,0.96
1738515480,20,14,0.0
1738515420,7,4,0.0
1738515300,11,6,0.44
1738515060,35,24,1.0
1738515000,44,26,1.76
1738515000,44,30,1.0
1738514940,33,19,1.3199999
1738514940,11,7,0.0
1738514880,19,11,0.76
1738513500,6,4,0.0
1738513440,11,7,0.0
1738511040,7,4,0.0
1738510980,44,30,1.0
1738510920,39,27,1.0
1738510920,10,6,0.39999998
1738510860,41,24,1.64
1738510800,33,23,1.0
1738510740,15,10,0.0
1738510740,31,18,1.24
1738510680,3,1,0.12
1738510320,20,12,0.79999995
1738510140,32,22,1.0
1738510080,47,32,1.0
1738510080,22,13,0.88
1738510020,15,10,0.0
1738510020,16,9,0.64
1738509960,14,8,0.56
1738509840,18,12,0.0
1738509780,4,2,0.0
1738509660,57,40,1.0
1738509600,53,31,2.12
1738509240,28,19,0.0
1738509180,35,24,1.0
1738509180,25,15,1.0
1738509120,44,26,1.76
1738509120,35,24,1.0
1738509060,68,47,2.0
